model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex,exclude
MESSAGEix-GLOBIOM_1.2,COV_SmartUse_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.4168707686775,1.64514258035651,3.812841400758e-07,True,60759.54460577697,Medium,24.93546891088426,7.264724490618765,5.768356075569922,53.29253221367232,73.87636673090083,86.39219954776904,61.23062436025108,86.08523699939626,100.4922762083921,0.8851996202749322,58.3345892077935,82.18506249181988,96.06441694764268,99.99999908787517,37.56255018673096,49.87575691179671,59.62898014590079,12.41247515604307,22.00474826370603,30.25631212743826,,,,0.4756623787708019,51.9860329382908,72.17228684443083,84.38016674275784,88.08855614128805,2029.0,43.2818655124915,54.30853154123,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2050.0,inf,-62717.36670926044,392.882016532543,330.3512435620503,1.582778568142571,1.468905780595402,1.701075775707881,1.37771783056163,2039,1.552567908080265,1.681355180843702,0.63,0.11,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.525210734784021,1.408611176917087,1.645374189047609,1.405849470028829,2038,0.535091640590076,0.0764416629414394,0.0013410818059901,,,"151, 206, 228",97CEE4,False
POLES ADVANCE,ADVANCE_2020_1.5C-2100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P2a,P2a: Immediate global action without transfers,ADVANCE,24.388624,-0.2830733125,-15.996918875,False,54965.87827127768,Medium,33.62437132730416,7.01047632813148,-10.29336911975425,41.69381602977836,71.66641137450708,87.84351628382727,38.55509143466914,75.37273566492073,96.3012104693808,-1.95049786512249,40.56093674985347,79.12889557083285,100.6898959336991,138.9871061532044,53.19166179694354,65.97093161884719,70.08371564685692,26.09619980744272,37.78493372111053,40.78796899226651,86.13055604875986,84.6649845117557,82.91679667406923,-1.624818702306976,42.81776480780371,74.4808734644323,91.33716461082199,120.741482187791,2033.0,41.831620875,58.51028368366181,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2053.0,2063.0,-453079.1759944069,612.1469326260358,159.2609945793083,1.541078268626927,1.432290774645838,1.650572655532222,1.123983225815692,2038,1.452431481923815,1.569466208852018,0.56,0.06,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.481417778496004,1.382194125966124,1.593136181266453,1.149417384430897,2038,0.4693786320965579,0.0339740724184175,0.0,,,"151, 206, 228",97CEE4,False
POLES EMF33,EMF33_WB2C_cost100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,22.78946484375,8.5164521484375,-7.80662255859375,False,59560.53079715966,Medium,32.21244672454811,14.69489086822171,-4.33524887231133,42.80008419222901,58.83160331920484,73.90615721760402,39.02015837768612,57.40916214675448,75.52825507194979,-1.17316531327383,40.12880474266729,58.98382672970362,77.62605778701867,120.5091179942317,53.70637850016088,63.58467368989803,70.94559614814182,32.79138485822853,50.16481272383741,63.04351620840409,86.68237203561236,84.66495398481759,82.27888543310807,-1.677658229384752,42.83681442188955,59.33101048488248,74.99616127095003,109.9105280953949,2036.0,38.5107109375,56.815422888859,8996.4921875,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2067.0,2078.0,-139697.9547607061,765.5474151209468,625.9187736864534,1.579502337999014,1.462173059850834,1.696351005818445,1.334184223873256,2049,1.510161370974913,1.641293622757871,0.6083333333333333,0.1133333333333333,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.529355826261837,1.415675320243026,1.651066279979123,1.340306108493637,2050,0.5431381314260171,0.073759499329459,0.0008940545373267,,,"151, 206, 228",97CEE4,False
POLES EMF33,EMF33_WB2C_full,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,23.245150390625,8.6528583984375,-7.99775048828125,False,59560.53079715966,Medium,32.73545467221449,15.01418138092194,-4.34530415718487,41.87304626561607,57.75287441256249,73.33995708239662,37.88359908471448,56.35038865449658,75.19530481764849,-1.173723349202382,38.93508251589461,57.86619837042101,77.26897545410858,121.0100586753927,53.36977388606962,62.7589264157005,69.91410893041144,32.0462399076319,47.38431423969324,60.84875211821159,86.57340111288192,84.604839034198,82.2244284754115,-1.67817602405788,41.85175073305918,58.19624464798443,74.40145828569499,109.9344445946501,2037.0,38.5130859375,56.81744848664433,8996.4921875,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2068.0,2079.0,-142139.3993678374,776.5737747000657,634.8516561406187,1.575979720637854,1.458828939565465,1.693598781340411,1.344579480107048,2049,1.5169140456101,1.650059982529921,0.6033333333333334,0.115,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.533470082913099,1.417147966105636,1.655152555312594,1.359580884678195,2050,0.5467143495753239,0.0773357174787662,0.0008940545373267,,,"151, 206, 228",97CEE4,False
POLES EMF33,EMF33_WB2C_nofuel,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,22.508150390625,8.208232421875,-7.7355712890625,False,59560.53079715966,Medium,31.89766834234583,14.37695603024486,-4.28793251129024,43.34894284394733,59.91333562070673,74.4661663335998,39.70607560614394,58.85378035818151,76.28499697076208,-1.16992875443013,40.84860022038443,60.50356744210059,78.42877228719067,120.3290746641553,53.9036621893746,64.00292671148043,71.2130416621055,33.08841222549101,49.4870492147842,62.40972014791669,86.69981152356459,84.6602137309612,82.26938283523222,-1.674497451261832,43.42205793479846,60.49872326941003,75.60681213396296,109.8107104796781,2036.0,38.49694140625,56.80287432692496,8996.4921875,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2067.0,2078.0,-136762.7698596361,753.0718756948975,616.309265529955,1.548709560028174,1.442683672619883,1.666557081530418,1.26960688798504,2049,1.456785441745623,1.579818079146684,0.5716666666666667,0.085,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.504696459960762,1.400605112690184,1.621918477132561,1.290703105574637,2050,0.5087170317389361,0.0558784085829235,0.0,,,"151, 206, 228",97CEE4,False
REMIND 1.7,ADVANCE_2020_1.5C-2100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0198-6,P2a,P2a: Immediate global action without transfers,ADVANCE,25.05633,-1.894876,-13.37391,False,36483.0731900226,Low,32.65598818710001,4.15397493835599,-6.80351272158992,42.8076275318926,74.77975766359839,92.72489686925206,46.88397301192736,87.18370255670824,110.9303848258001,-1.003739722133999,43.97437350758604,81.75050742950843,104.2369179774308,129.9038880156495,32.67148327304127,43.68055353833028,48.24361795663964,12.91027314080386,21.18642826618602,19.79972506419563,75.63237903328333,86.84001632022274,87.97845869286111,-1.16042406088832,41.11712693912475,71.46538583775892,88.64067339296737,108.7267018809816,2031.0,45.1718828,57.79714489499508,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2045.0,2057.0,-658786.0762113292,483.4845001523581,-175.0241805721914,1.555588423215565,1.450609800951215,1.666413610046939,1.059294202695005,2039,1.530878686170822,1.648943459592829,0.5866666666666667,0.0733333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.510648822551233,1.40957034462217,1.620683256059899,1.121262511846233,2039,0.5154224407688869,0.0411265087170317,0.0,,,"151, 206, 228",97CEE4,False
REMIND 1.7,CEMICS-1.5-CDR12,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2,P2: Immediate global action,Strefler 2018,21.83363,-4.138433,-11.33893,False,35366.88964928921,Low,27.91890822406212,2.08152168613081,-4.484068556225991,49.31180419851916,85.37020748908412,96.22089166435622,55.91128926374333,103.0820602631895,117.1799536484675,-0.2165177649765331,52.34179639240415,95.57585812263085,109.0333253119336,124.7504897093281,34.5370157534766,42.06135432522832,45.47779017346421,2.13492944285497,6.288598394398309,5.852506096470167,79.02531885704977,88.67240827872462,89.65233429605426,-0.29116243094074,47.48219550540898,81.15380555965241,91.75741322804035,104.8698687195837,2030.0,45.9121453,55.27277698643459,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2040.0,2061.0,-601960.7465653692,383.4406377442896,-217.2939305257522,1.528481052554888,1.423658905541445,1.6367081470266,1.114637955887769,2038,1.513189494377477,1.626590669689972,0.55,0.05,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.465358221149839,1.372909470833063,1.569471832328364,1.13252408051579,2037,0.4470272686633885,0.0241394725078229,0.0,,,"151, 206, 228",97CEE4,False
REMIND 1.7,CEMICS-1.5-CDR20,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2,P2: Immediate global action,Strefler 2018,26.70988,1.169867,-18.83112,False,35552.94674603749,Low,33.25586835771352,7.50103245915101,-11.94160135320731,39.64076987344016,67.72736507398812,86.38566464364547,44.33739695034489,79.12994923279626,104.0888848663586,-0.2165177649765331,41.69797237681264,74.11437278929931,97.44642738381995,141.104358327913,27.84259569700391,39.65474728161462,43.8207226489079,1.395926661652732,7.922799943105074,4.402873721022617,79.02531885704977,88.67240827872462,89.65233429605426,-0.2978913984423157,38.49025948661936,65.18442962136,82.96323310417716,116.7356263114626,2032.0,45.9121453,55.29392548727219,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2049.0,2060.0,-736474.9287721004,515.576107889624,-220.2245797211127,1.579403678576481,1.47661699091843,1.70472833451793,1.118581518727926,2047,1.566829300993254,1.685521079462127,0.6266666666666667,0.095,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.51854990672852,1.416891409984556,1.63070567518473,1.12488620906476,2039,0.5301743406347788,0.0451497541350022,0.0,,,"151, 206, 228",97CEE4,False
REMIND 1.7,CEMICS-1.5-CDR8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2,P2: Immediate global action,Strefler 2018,16.49085,-5.162446,-7.458134,False,34798.71302406113,Low,22.67298618166628,1.18325154288101,-0.7148841062073089,58.84864662455629,93.24839395154275,97.8524045318517,68.59252951267655,113.8192548006868,119.400983441922,-0.2165177649765331,64.0039568792582,105.5393788930099,111.2685294466023,116.279531562307,37.17908252446379,43.96154632237735,47.09961891031801,-0.05325703381468298,1.823518587498967,0.6494147822936397,79.02531885704977,88.67240827872462,89.65233429605426,-0.2978913984423157,56.34507405873504,88.53935932457136,93.41797115646298,98.87071219321165,2028.0,45.9121453,55.29392548727219,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2035.0,2083.0,-523082.0039592228,313.7358063393635,-208.4939947836353,1.491147057978584,1.391085647033392,1.594012720003089,1.131552366561701,2036,1.485736209502062,1.58557183918229,0.485,0.0283333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.427504893955334,1.343445789988983,1.528900587152931,1.118585796482434,2036,0.3813142601698704,0.0120697362539114,0.0,,,"151, 206, 228",97CEE4,False
REMIND 1.7,CEMICS-2.0-CDR8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2,P2: Immediate global action,Strefler 2018,26.64266,6.221828,-7.094528,False,35782.51591285247,Low,33.07411971256136,12.28401420696703,-0.1272749882311891,39.94304960764558,64.93695573266793,77.69432903253941,44.49691841675445,75.29209415450009,91.80238663986266,-0.2165177649765331,41.84469944173509,70.64546295821637,86.41906336072192,115.485856448231,28.80234983153098,39.44507005313771,43.72232530779225,1.604843059714127,8.925974011685652,8.443915361483704,79.02531885704977,88.67240827872462,89.65233429605426,-0.2875983309646218,38.77259365842056,62.63732107553822,75.08513707163523,97.93482634082984,2032.0,45.9121453,55.26207020580541,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2061.0,2100.0,-195780.7739462761,566.5139271854864,370.929311684897,1.585431167966299,1.47696959097118,1.712276706553452,1.394753423352447,2048,1.538777602907046,1.670938667996335,0.64,0.1066666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.528293907305309,1.419603721389933,1.63709667885428,1.389411448818657,2039,0.5404559678140367,0.0576665176575771,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND 2.1,CEMICS_GDPgrowth_1p5,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2a,P2a: Immediate global action without transfers,Strefler 2021a,22.3652981,1.9605378,-15.2565491,False,38758.04953651503,Low,33.94738964960395,11.63469788980236,-6.216486453301821,38.01027730801056,61.49137938714451,78.75442844830522,43.19545739352826,72.56889851588862,95.85081092497856,-0.12754745124364,42.68943585484127,71.7755993481206,94.97616679001885,139.0945576455032,28.29329174921514,40.71577832451875,46.37223801749084,1.739523419280862,6.343038775006131,0.8229907396225367,75.66048616959573,86.8559874224172,88.04136175429052,-0.233605580874812,37.51303527987496,60.76996077927416,77.95136153554037,111.1120986018274,2033.0,39.0745141,54.87700928359169,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2053.0,2073.0,-479577.6067979673,550.968594519474,72.00227463149733,1.599400985321662,1.485131170973027,1.721368829823363,1.273336606319189,2049,1.575313949628496,1.69170564322128,0.6466666666666666,0.1083333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.534089932139114,1.428185560807874,1.64802511387469,1.261137012395251,2049,0.5556548949485919,0.0567724631202503,0.0,,,"151, 206, 228",97CEE4,False
REMIND 2.1,CEMICS_HotellingConst_1p5,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2a,P2a: Immediate global action without transfers,Strefler 2021a,24.624149,-1.6290265,-16.3972078,False,38850.74611923218,Low,35.84002623220576,7.20539402851568,-8.657881852483248,34.25832079807616,63.589562591742,86.78308158378314,37.34961591104529,74.08787436066433,105.0759470874727,-0.12754745124364,36.90118215842398,73.28485812726655,104.1743430963888,142.0174694395599,26.17391160940635,39.66259757910848,46.21094928494678,1.279914229262657,5.330475643002555,-0.9798612741814846,75.66048616959573,86.8559874224172,88.04136175429052,-0.1209606526635934,33.81531417364327,62.86193946116063,85.95064131744017,115.6676175387239,2034.0,39.0745141,54.56890031597941,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2049.0,2058.0,-692112.912008517,552.4768335738788,-138.9023615927469,1.594417449257116,1.486634613690758,1.719228546176479,1.124749873449393,2048,1.589346618310051,1.707074572712358,0.6466666666666666,0.0983333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.53611429231964,1.431376678876065,1.648570275606497,1.120844779284109,2039,0.5596781403665624,0.0536432722396066,0.0,,,"151, 206, 228",97CEE4,False
REMIND 2.1,CEMICS_Linear_1p5,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2a,P2a: Immediate global action without transfers,Strefler 2021a,23.333673,0.8994548,-16.6623002,False,38800.44860139515,Low,34.41995710650576,9.75586160713568,-8.91820079978325,36.86316623824034,63.36869353131329,82.10473619747665,40.68933759761198,73.62887706271421,98.5777812023205,-0.12754745124364,40.20799735244046,72.82879716599382,97.69516767536082,142.6967626431052,27.06118553866508,40.29901378280788,45.97072858113431,1.721280307477943,5.128462225764945,-0.03969181543464582,75.66048616959573,86.8559874224172,88.04136175429052,-0.1209606526635934,36.3922968485462,62.64219765685651,81.29625366583271,116.1479703241519,2033.0,39.0745141,54.56890031597941,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2051.0,2065.0,-578161.8854249958,549.9599047028587,-27.94161003644837,1.587757359107097,1.479835041739583,1.710211014162274,1.181709335791126,2048,1.569670979534418,1.685603410428907,0.64,0.095,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.528085401484532,1.424109232792379,1.641548348088108,1.176966198791015,2039,0.5467143495753239,0.051855163164953,0.0,,,"151, 206, 228",97CEE4,False
REMIND 2.1,CEMICS_opt_1p5,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-22211-2,P2a,P2a: Immediate global action without transfers,Strefler 2021a,23.6855372,1.4128967,0.0,False,38942.99525802347,Low,34.82899772694746,10.13116825672802,7.565529901301672,36.02325369189556,64.88266056238537,81.39024308288025,39.77872697521555,75.4691997071132,97.25824156862643,-0.12754745124364,39.30635339874396,74.65734674135057,96.37948456605491,100.0,26.40865926617901,40.26935891442412,45.74501604286419,1.84660030102757,4.773641162214857,-0.1694731589233333,75.66048616959573,86.8559874224172,88.04136175429052,-0.08585787660537016,35.56073204739552,64.14463723910345,80.58658651240054,85.71128178446345,2033.0,39.0745141,54.47345579529244,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2054.0,inf,-11730.46248316013,548.7961833723001,537.1163562384882,1.591092920015553,1.480163452008873,1.714870387582221,1.463779944949593,2048,1.546283029791307,1.661613537888443,0.64,0.1016666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.540217816555651,1.431235116543695,1.649952299396223,1.43851390019599,2039,0.5650424675905229,0.0612427358068842,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP1_P50,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/ac27ce,P2c,P2c: Other policies + Immediate global action,Schultes 2021,24.7329876,8.9197988,-8.280117,False,53004.21249357748,Medium,35.67130141300499,16.92242235946843,-3.559679984459497,34.7481067641211,55.13264402631584,69.04458056330097,37.0627656990309,61.45445845748476,77.96335807089187,-0.1219203838050835,36.5898049103367,60.71530649290988,77.13150585703829,121.2284841130652,32.67550714501003,44.35756988487937,53.50907300709561,9.312874237591844,20.42950317599006,27.29784095381291,28.82695296586882,83.66765222021407,86.85035324452744,-0.1899170827200495,34.31235417068621,54.50205349980743,68.35195280873391,106.2711272601925,2035.0,39.052304,54.75702032524312,6899.3577,Low,2100,Pass,Pass,yes,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2067.0,2086.0,-172708.74085983,711.5081735502704,539.2069201080769,1.617233792028597,1.490893356298513,1.742051073020383,1.318518277947375,2049,1.547225612209929,1.681105189086598,0.6616666666666666,0.1216666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.540133758104788,1.427191161980636,1.663687282182171,1.324473756274157,2049,0.5654894948591864,0.0675011175681716,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND 2.1,R2p1_SSP1-PkBudg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.5194/gmd-2021-85 ,P2a,P2a: Immediate global action without transfers,Baumstark 2021,22.9618455,2.0407376,-8.8404517,False,54716.17650727111,Medium,33.42660298876086,9.26776776151481,-4.938354378725191,38.79348160576142,64.68259649797093,83.03004950400089,42.42644637098728,74.6639197642684,96.59294609797378,-0.2002975124708368,41.4595582560858,73.07388030900138,94.79720910989427,122.5384300113742,37.28067935544453,47.99524316103816,56.68029118722926,16.62713624859181,22.10417511802847,24.38952375609638,28.82695296586882,83.66765222021407,86.85035324452744,-0.1674580440568757,38.00886652044371,63.43088857786109,81.63068068671735,108.454372790283,2033.0,39.3024665,54.68917921950166,6899.3577,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2053.0,2073.0,-292141.9757843982,540.7825700200652,248.9252263251036,1.575991285692252,1.461054528557247,1.69732343555758,1.15767844632315,2048,1.533849777574879,1.655683929132034,0.6033333333333334,0.0983333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.504497073191281,1.39917479191396,1.618736249110265,1.181524308142367,2039,0.5105051408135897,0.0478319177469825,0.0,,,"151, 206, 228",97CEE4,False
